user_id,nick,user,locate,num_opinions,total_points,helpful_counts,critical_level
891A6858DD5C626C0D78BFBB7DD426EB,ToneB8,Antonela B,"Buenos Aires, Argentina",553,0,0,6
5FB550A4918F9D3953FD36F669FCB79C,Susy1927,Susy1927,Argentina,579,0,203,6
C92C9DDA562D05C741DC926BE9315843,AyelenPe_,AyelenPe_,"Buenos Aires, Argentina",9,0,2,3
D2EC6C58E78A18950E793E11080E9D45,854gracielaf,Graciela F,"Buenos Aires, Argentina",1,0,456,6
D4DF32C5A2759FFA8C7A12603DEAA413,SPYC,SPYC,"Hastings, Nueva Zelanda",402,0,151,6
D76DA90BD2DCF1C20486DD5B3015DFB6,D1143IDsusant,Susan T,"Buenos Aires, Argentina",11,0,1,3
753FCFE275B8DB2DC50790DC5F044B66,nicole_waites,Nicole W,"Buenos Aires, Argentina",48,0,59,5
83EA139837D94B334510E303E3316D5A,edgardop401,Edgardo P,,44,0,61,4
FCF7950E5D6DCC040DE1968F0C00EC54,MarijoAliotta,MarijoAliotta,"Buenos Aires, Argentina",24,0,5,4
1781EA482473A2B18FD701A2AA0A7C88,LuTravel2023,Lucía N,"Montevideo, Uruguay",26,0,9,4
F93662CB5948AD05EC41611CE8A7F32F,Marvin_gamez,Carlos Nahuel Fernández,"Buenos Aires, Argentina",4,663,3,2
8940FAEF63DB5C01753A3415438EFDB1,MarcelaIndira,MarcelaIndira,"Buenos Aires, Argentina",295,0,183,6
DFA99003ADC55D1DBBE84D3501CF6FF3,anialva19,ani19,Argentina,325,0,0,6
BCFC739A11D80A19DBEB52E0788B0246,CynthiaSubiela,Cynthia,"Buenos Aires, Argentina",588,0,515,6
0747007A920B2604123046FD70DA5E03,DevorandoBsAs,Devorando Buenos Aires,"Buenos Aires, Argentina",76,0,74,6
AED5ADCECAB095FCB1D4A631F60B1E58,Lucia_B_Arg,Lucia B,"Buenos Aires, Argentina",1,0,0,6
9B49273B7ADAA521BDCFE387B65F29DE,alfredok153,Alfredo K,,1,150,0,0
D9D474C21A507C6C7EF8B091107CB4AC,Andreaviajerafelizsi,Andrea D,,3,400,0,1
481C5968CE6F6177D5C8E6B5EED6D8AA,313icl,Isabel Constanza,Chile,4,404,4,1
AED5ADCECAB095FCB1D4A631F60B1E58,Lucia_B_Arg,Lucia B,"Buenos Aires, Argentina",1,0,0,6
22F4BBC22560EC3B8A970B6465E32AAE,Moka1214,Moka1214,"Provincia de Buenos Aires, Argentina",207,0,189,6
66D77EE38DD32CEC6175702CBE3F2547,soniawasabi,soniawasabi,"Buenos Aires, Argentina",1,0,0,6
9914AD78E215CB0E78B07B6581364080,alejandrahE2784SS,Alejandra H,,1,150,0,0
022B1A4185910D0C47B2A5CFEF249E9A,566gastonf,Gaston F,"Buenos Aires, Argentina",84,0,78,5
8759D6CD772AC848947563B309D9CE93,gracielao975,Graciela O,,1,100,0,0
BC9B6BDFDDC92C381F7E703C4E37CDD7,LosPichusArgentina,LosPichusArgentina,"Buenos Aires, Argentina",557,0,517,6
D5A43938029FC995C08F145446FB0E51,Claualej,Claualej,"Buenos Aires, Argentina",73,0,69,6
11658BCCB3E46848701A91739A03625F,Chimella,Chimella,"San Carlos de Bariloche, Argentina",569,0,490,6
A8F4C2C23ADE5A267A429D6B31DDE848,Alonso85m,Mariano A,"Provincia de Buenos Aires, Argentina",9,903,3,2
CD5FA62E893DC06608EFA4B8D7C5BB69,carlosmT7289GH,Carlos M,"Buenos Aires, Argentina",1,101,1,0
F77A27796B51F3F971AC6012B07056AE,G6059QJchristiang,Christian Guerra,"Buenos Aires, Argentina",1,101,1,0
8B2F0AE46AA99446067839BCC42BA980,40vaninag,40vaninag,"Buenos Aires, Argentina",20,0,31,3
69A4C6D46CEEA20A411F1AD410205740,jramund0,jorge g,"Buenos Aires, Argentina",796,0,623,6
9ACD7FD2896080880E13A0D92C5446B2,florenciadm,florenciadm,"Buenos Aires, Argentina",170,0,111,6
5E0AF4E055C1B1FC2A56570B49E86FF6,Cecieraso,Cecieraso,"Buenos Aires, Argentina",28,0,49,4
ABAE462A1BB0F1B63A4BCCA30A6EB551,llovera11,llovera11,"Buenos Aires, Argentina",2,200,0,0
60008ADFC778C764FD834EE4CBE29CE5,beleishul,Beleishu L,"Buenos Aires, Argentina",55,0,107,5
EE2379BC1E7020800F1CE01D0D22308D,moninapug,moninapug,"Buenos Aires, Argentina",69,0,124,6
6DE847A66C983D186A310FEA8EA4637C,elpiojocata,El Piojo,"Sitges, España",14,0,6,3
C84A5D9F69439F6135106B1C5D6F7579,fdiazmas,Federico Díaz Mastellone,"Buenos Aires, Argentina",397,0,283,6
0C22CA9D514F0709247493AB3E4D488C,EzeY163,EzeY163,"Buenos Aires, Argentina",153,0,111,6
B54121417687B2A4A6250E31B57565C3,robertob950,robertob950,"Buenos Aires, Argentina",670,0,483,6
4069F71EFF07D84800424AAD8D67A4AB,629juanjoseg,Juan Jose G,,4,524,4,2
6E59F5E978A491BF338B66A597708B9C,valentienedata,valentienedata,"Maldonado, Uruguay",24,0,5,4
7EE6CEA39C562068D03B3C18B4534B70,danielfW8348QP,Daniel F,"Buenos Aires, Argentina",4,410,10,1
90D43F0BEA1FE69F5F6452BB7DB83D40,PATO-BETO,PATO-BETO,"General San Martín, Argentina",1,0,0,6
5BDE5B59B4985D047D63F7C3710C3CBD,diegot430,Diego T,"Provincia de Buenos Aires, Argentina",22,0,31,5
80D54D9852327219BBB52A2DCCFD5C74,tantecarlos,tantecarlos,"Buenos Aires, Argentina",74,0,88,5
B54121417687B2A4A6250E31B57565C3,robertob950,robertob950,"Buenos Aires, Argentina",670,0,483,6
E8F6131BC4D13C33845C43EA5D6E17DB,eleonoran216,Eleonora N,,61,0,18,5
8B671AE9CB108155EF81FE031CB63C0F,IncreibleJAL,IncreibleJAL,"Distrito Capital Federal, Argentina",240,0,158,6
73EA169655BD67632ED7BD05E0701A15,213nicolasb,Nicolas B,,1,101,1,0
26C85E5B47622B960978ECFF25077ABB,aguava,aguava,"Buenos Aires, Argentina",4,406,6,1
991E702979A24E277537499AA29910F5,CeEmePe,Claudio P,"Buenos Aires, Argentina",13,0,2,3
2D05B7EF9869D1A85BF2970861B0DBC9,erimariana,erimariana,"Buenos Aires, Argentina",26,0,16,4
059DC498E3A1DBE856E85D9B825058F3,Nattalitty,Nattalitty,"Buenos Aires, Argentina",4,701,1,2
50AB571094686076AA9DEAC7B34039C2,Lord_Charles_Night,Charles Ciatain,"Buenos Aires, Argentina",93,0,109,5
B46565AE7B58A7385D5EC67A6DB4654D,Belutryingplaces,Belen R,"Villa Ballester, Argentina",4,430,0,1
8BC7D2792666574D21FF7AF1B657DE1A,Mara_Ech,Mara_Ech,"Buenos Aires, Argentina",312,0,244,6
90D43F0BEA1FE69F5F6452BB7DB83D40,PATO-BETO,PATO-BETO,"General San Martín, Argentina",1,0,0,6
1765CC72A3330D4CA872D75CF5F8728A,T8307RCmartinr,Martin R,"Buenos Aires, Argentina",12,0,1,3
1765CC72A3330D4CA872D75CF5F8728A,T8307RCmartinr,Martin R,"Buenos Aires, Argentina",12,0,1,3
F2004FF1BD7119E52CE57169AAF9FB95,Tour58788906742,edgardo,"Ennis, Montana",1,100,0,0
12AC977459283EFB0F23BE4F2466A81B,estudiod607,Estudio D,,1,101,1,0
F0909E72B4AE80E8423353FA743C18F9,Flor_Delu,Flor_ Delu,"Buenos Aires, Argentina",50,0,113,5
F426570D9B7CB05F87949DE9998AFC25,318silviaf,Silvia F,"Distrito Capital Federal, Argentina",57,0,43,5
289E986EEE406DFDF90F90C1A588DC31,irenei426,irene i,"Buenos Aires, Argentina",9,0,3,3
699626424C3920955244345BBD17B34D,PRINSTEFANIE,PRINSTEFANIE,"Ciudad Del Este, Paraguay",252,0,192,6
ADC26804831E2CB063A6B0453E5BC561,XeniaBaluk,XeniaBaluk,"Buenos Aires, Argentina",65,0,66,5
D2288A9DED14FC37E2888585477FEAE5,O3632VDleonardob,Leonardo B,,36,0,58,4
8D0BD163CB1C4ADF74511EAFCD6E8C0A,AnaF785,Ana F,"Buenos Aires, Argentina",68,0,66,5
92262E1940F9FC04B6F0FD577E4FDAC1,C7464ZFcarlosg,Carlos Eduardo G,"Washington DC, Distrito de Columbia",142,0,113,6
FDEEF99E24EA65E92A991F7749C3EAB3,viajera027_12,Al borde del camino,"Santa Fe, Argentina",210,0,152,6
1197D3F0CC068E6861D092F9654A420A,gamezm48,barbara b,"Buenos Aires, Argentina",1,132,2,0
21F0417AC374471C11AA6AD35FFA6678,NoraSide,NoraSide,"Buenos Aires, Argentina",862,0,867,6
B8554299FBEEE0EBC79C159E1DE1EE0A,danielrodolfo,danielrodolfo,"Buenos Aires, Argentina",97,0,80,5
0ED7BBAE864EC97CA2F02030521DE3F2,mateod27,Mateo D,"Buenos Aires, Argentina",24,0,93,4
B5D0273F36758B699CB7F01C6A0FC2AD,flaquicam,Veronica C,,27,0,10,4
1DBE061D3557B1BD5CC6E420AC9E36BA,martinmdza,martinmdza,"Mendoza, Argentina",59,0,39,5
DCB864658179A231576D9799FA62BAF6,paolao582,Paola O,"Avellaneda, Argentina",32,0,16,4
9AAB5230591BF69AF974238919A4884C,396susanam,Susana M,"Buenos Aires, Argentina",129,0,24,6
2FF4765E7820EA96E6AF7D6465BD1CCB,castroteresap,Teresa C,"Buenos Aires, Argentina",149,0,113,6
5BECF0F7643E4672E4E2445B48B7F058,Vivir_Viajar_2020,Vivir_Viajar_2020,"Madrid, España",88,0,64,5
6A897AF37336CA1EC1C19758DEC85B4A,Luciana978,Luciana,"Buenos Aires, Argentina",97,0,46,6
1E03002D4D4928DD24A9F7B4010E8FB3,aledamian,aledamian,"Buenos Aires, Argentina",30,0,39,4
E265E2A7D43CB5F46DA7D1987C996C08,Tincho22,Tincho22,"Buenos Aires, Argentina",32,0,12,4
1916D289FA4BC9647B9695AC413DE75F,CecidePalermo,CecidePalermo,"Buenos Aires, Argentina",782,0,338,6
31AE077DAABA4EFD31E3E3EB3D8AABB1,julesj48,Jules J,"Buenos Aires, Argentina",470,0,156,6
D975BF3D72EC91CED19FCED095B748EE,lauradO2227MW,Laura D,,22,0,8,4
6752C5603B1FBD2E8D62007BCF01D56C,marianom568,Mariano M,"La Plata, Argentina",63,0,31,5
50802DD700969AD479DF4960DC999A34,maribulk62,maribulk62,buenos aires,72,0,21,5
1916D289FA4BC9647B9695AC413DE75F,CecidePalermo,CecidePalermo,"Buenos Aires, Argentina",782,0,338,6
5E86F65CBD7969BD3D233EC1C7822FFB,Jorge90,Jorge90,"Argentina central, Argentina",132,0,41,6
05E82355DF53F791D50AE93F5795572F,977eduardo,977eduardo,"Distrito Capital Federal, Argentina",48,0,13,5
F415BBFFCD23E7CF379D49DE9716C63B,aluap85,aluap85,"Buenos Aires, Argentina",63,0,7,5
188FABF5AE7D91715FF2239E3B9938C2,marchu50,marchu50,"Distrito Capital Federal, Argentina",797,0,251,6
689E6BBD246461952CD073A0DDCD31DA,anamar_ap500,Ana María P,"San Juan, Argentina",173,0,84,6
D2EC6C58E78A18950E793E11080E9D45,854gracielaf,Graciela F,"Buenos Aires, Argentina",1,0,456,6
C8A0395C4FB12C07A951010C86EB530A,allegraberenicep,allelita P,,114,0,72,6
19DC36CDFAAF6F2A38A6C5337605637A,ayp2002,pgutz,"Mar del Plata, Argentina",1,0,0,6
ED9E09C51C78F3CDA217C70A99CAC597,paulamarisak,Paula K,"Buenos Aires, Argentina",234,0,188,6
21F9CC4A5B913846D1B04326A21E86F7,108marianad,MARIANA D,"Buenos Aires, Argentina",79,0,9,5
AA2B74A6FF05C3B2AA7552D0550052F1,sc-arg-1993,Sebastián C,,57,0,10,5
0CD2F76E7026E5B5DE0D3FAFF2F6D404,claudiadO7687XD,Claudia D,"Distrito Capital Federal, Argentina",75,0,40,5
9AAB5230591BF69AF974238919A4884C,396susanam,Susana M,"Buenos Aires, Argentina",129,0,24,6
E9B56097CA6A7BC7D6A3D675A336B588,DiPaCo,DiPaCo,"Buenos Aires, Argentina",120,0,55,6
5ACA93B4473FB93B877BC273CEACB562,belenvero,belenvero,"Buenos Aires, Argentina",295,0,72,6
B8A30F04BFE1D39A5C5054E2F224B059,gusudri,Gustavo U,"Buenos Aires, Argentina",83,0,51,5
E49E4B98D58742C75910F80C49C0C07F,27mariafernandaa,maria fernanda a,"Provincia de Córdoba, Argentina",4,400,0,1
568EFD0CC316B96E0F4BEBB71E418901,joseluisc131,Jose Luis C,,31,0,5,4
49994D3EA5DB561FE8AF494C123DDA6F,cinthiar0xanat,CINTHIA ROXANA T,,236,0,96,6
0437E0D9B5336846EC38ABE87DBD498C,GriseldaC863,Griselda C,,100,0,19,6
7B072363D3710FC32238C121B3AB5C22,211javierd,Javier D,,231,0,84,6
C44BA376C524F088C17ED7C61D2279F7,38nadiam,Nadia M,"Buenos Aires, Argentina",33,0,7,4
A20F3E3A370FB3815EA4BD07BA8F4E40,refron,refron,"Buenos Aires, Argentina",54,0,59,5
27CEC32F1ADFE4A424B788AFD783C06F,818lucianam,Luciana M,"Nueva York, Estado de Nueva York",169,0,98,6
D6CB58DA3BA1DC2543BAF90C7E7A3431,6julip,JuLi P,"Buenos Aires, Argentina",35,0,14,4
469FAE5B6E9C166128E4E33813D9B4CA,roxanal344,Roxana L,"Distrito Capital Federal, Argentina",14,0,4,3
7CC2A3059AA761B4DA5CAFEC647F2C2F,mctaltavull,mctaltavull,"Buenos Aires, Argentina",145,0,79,6
3D8FC84191D37E5EB47C8C7867A6D8F6,Silvanabeatriz,Silvanabeatriz,"Pilar, Argentina",125,0,51,6
EFE3B1A903F8E102929D0D46E05543E1,silviap330,silvia p,"Buenos Aires, Argentina",26,0,26,4
F5D66E278D9204F8943BDCE2052FB62F,olgabeatrizl,Olga Beatriz L,"Buenos Aires, Argentina",71,0,36,5
2C914450CB9C2C0045DAE93297FC4DEF,914danis,Dani S,"Buenos Aires, Argentina",219,0,38,6
0F712F720AA7D71643E30A09BC993CDA,florenciam692,Florencia M,"Distrito Capital Federal, Argentina",97,0,42,5
31F23615C3751012108836FE4C2BE9E8,palifer21,Paloma F,"Buenos Aires, Argentina",398,0,75,6
B58C893298523BCCBD08847F920E8847,trapi19,Maria Eugenia V,"Buenos Aires, Argentina",96,0,14,5
833BAF80D288D05464D248DCC7B03B51,kusskuss,Adrian K,"Buenos Aires, Argentina",1,0,0,6
5502AA299C8317BE5C5BFE051220E6A7,PabloDC1971,PabloDC1971,"Buenos Aires, Argentina",236,0,63,6
0CD1DF54AFDB56D4DA0596F23596AC0D,martohuc,Martin H,"Santiago, Chile",202,0,108,6
2EAAE897B64300C30D02B4A9FA6361F0,349martac,Marta C,"Distrito Capital Federal, Argentina",32,0,8,4
26E1C0403B99EE1DE9B0F45F9787FAA9,sebaeee,Sebastian K,,27,0,8,4
FFB0FD9F7E6216315FB15FA4BF0FAB80,P911LBmarias,Maria S,"Buenos Aires, Argentina",31,0,44,4
4D16EB3D9A5124E5F6E63B479670F5C4,213marisay,Marisa Y,"Buenos Aires, Argentina",200,0,42,6
4E863D21C2582AD81A7BE3E291774F2F,Aspirineta100,Aspirineta100,"Barcelona, España",76,0,76,5
F75A95217289BD9E87D54475E6395BB8,lucia_stefanuto,Lucia S,,208,0,51,6
74CCF7F14CA910D4F4E44FE205E8F7CE,Soly811,Soly811,"Buenos Aires, Argentina",24,0,6,4
3C0F375D09A9AA0B6798DAE8748E9C4B,NachaMorales,NachaMorales,"Buenos Aires, Distrito Federal, Argentina",87,0,24,5
887B6EB61E3D9A59A836368E3C5EAE3B,gabrielc451,gabriel c,"Buenos Aires, Argentina",36,0,15,4
2AFAACF28533F5DF4CFFF2B9D0645603,joha29,joha29,"Buenos Aires, Argentina",85,0,17,5
DF8A7D222DC06D582223BA21A61382B0,Gaviotabuena,Gaviotabuena,Curuzú Cuatiá,19,0,22,3
61C1A51A7BCC264C7310E6CB3D88B290,MorochaP,Morocha P,"Buenos Aires, Argentina",32,0,18,4
64E9C06D780783BAA519EEED8C4CC3CE,Adrian47,Adrian47,"Buenos Aires, Argentina",99,0,91,6
3117AA91FE9E74C341DD67F205587516,EduzG,Eduz G,"Buenos Aires, Argentina",63,0,40,5
165FF4E588E788219D620B0E343BAA36,Gabrielaa657,Gaby C,buenos aires,14,0,6,3
D8F95C11043AE9512B90C7B5401AB2DC,cynthiag86,cynthiag86,"Comodoro Rivadavia, Argentina",43,0,27,4
B9A24677DB5EF0CB7396A596FCC3F3D0,AlejandroD_12,Alejandro D,"Londres, Reino Unido",211,0,130,6
66DDAAE84FDBE36D5DB81ECB5F400CFB,yoryi2018,yoryi2018,"Buenos Aires, Argentina",18,0,43,3
8940FAEF63DB5C01753A3415438EFDB1,MarcelaIndira,MarcelaIndira,"Buenos Aires, Argentina",295,0,183,6
F3CFCCD36301D911DA0D9CA7744C4158,marcelog325,Marcelo G,"Buenos Aires, Argentina",1,0,807,6
807EC2C60F55263CC546AD952BC5086F,650camilam,Camila M,,243,0,50,6
6FCE1BC3C0547EBF2CB8670C83D6C89F,lhc1975,lhc1975,"Buenos Aires, Argentina",457,0,147,6
976FF11FE6E27EBD5F229AD339DCAFAA,Lianve,Lianve,"Buenos Aires, Argentina",371,0,141,6
455C51251CFA749238A7FDEB97CBCA09,dakid216,dakid216,"Distrito Capital Federal, Argentina",114,0,56,6
3E6F971987BE741A3E50B833D1C27F78,andyfrag,Andrea F,,167,0,53,6
19D012F0D8C4D94789E3706264138B32,JuanManuelcito,Juan Manuel B,"Buenos Aires, Argentina",280,0,165,6
8A90D73DA2951646617492FC44F9A20E,jorgec873,jorge c,"Buenos Aires, Argentina",818,0,0,6
0747007A920B2604123046FD70DA5E03,DevorandoBsAs,Devorando Buenos Aires,"Buenos Aires, Argentina",76,0,74,6
07D594697A5B76B426CCEBDA85B5824F,DanielaV96,Daniela V,"Provincia de Buenos Aires, Argentina",393,0,385,6
DC1BF1BD791325231A0073E4721AB939,OscarAbella,OscarAbella,"Villa Ramallo, Argentina",1,0,0,6
523C6E2CB94FE9A9F224B2872EDAD57A,anatisera,Ana T,,1,100,0,0
59EF414B1B76C3830CE9741FB36D4269,maximilianom403,Maximiliano M,"Buenos Aires, Argentina",29,0,24,4
6B08FA8C399F0138C95C3CF79CE91AAA,I1887LXelizabethb,Elizabeth B,,1,101,1,0
18523625D5EBA58FE0B16A1D33402D85,MariaAlba,MariaAlba,"Buenos Aires, Argentina",114,0,72,6
79BAE5BFDCF638E407BFEF02CC3616BB,aylenandream,Aylen Andrea M,,29,0,90,4
788A9497BCD90EF7219B0494875D2394,493yessikav,Yessika v,"Madrid, España",4,435,9,1
84B46665C76505573A3B0F719BC3E155,S1731VUmarisac,Marisa C,,4,411,11,1
744192BA849EC9810FF7FFE5B56CB8D3,Charliebrus,Carlos B,"Buenos Aires, Argentina",145,0,30,6
B00308FD854121D3503622CAFDA9414C,aldanacalio29,aldanacalio29,"San Pedro de Jujuy, Argentina",2,201,1,0
8072FCD9950A6FC0A638FC6929B8A48B,905estela,estela,"Mar del Plata, Buenos Aires, Argentina",160,0,164,6
4F3017EFF962EE5EB5DAE37497C12A1B,GracielaB_12,Grace B,"Buenos Aires, Argentina",1,0,599,6
E8DFE12B5702F3FA9904010FF1B0616D,agustino433,Agustin O,,16,0,4,3
229DF282E3D8D6DE04D33076B665FF06,211ceciliad,Cecilia D,"Buenos Aires, Argentina",47,0,65,5
DF340E797B6810300A4FBCD5A2DFF48C,silmunguia,silmunguia,"Distrito Capital Federal, Argentina",8,801,1,2
229DF282E3D8D6DE04D33076B665FF06,211ceciliad,Cecilia D,"Buenos Aires, Argentina",47,0,65,5
F89D2A15147D6CE07B2699A554D352E6,D7198TBcarlosl,Carlos L,"Buenos Aires, Argentina",40,0,20,4
A6C237F8B43C67D6AB97FABFB9F31EA2,eizuel,eizuel,"La Plata, Argentina",8,0,17,3
6211856D60F20D300C9FB53FC97112D4,Natynaty25,Natynaty25,"Buenos Aires, Argentina",27,0,12,4
47F77C9CEA4BD0921B3A118A73351613,06na1979,06na1979,"Buenos Aires, Argentina",20,0,2,3
EB996C7E183A35DB00ED236A2944E170,E8061KElauraa,laura a,,7,795,5,2
E52ACFDC0E4CB975FC388C425398A09B,L4641RUdiegob,Diego B,,7,0,8,4
F234C62FEB85E94CD6AD747CD99417DD,elindiomalo,Lucas,"Santa Teresita, Argentina",240,0,150,6
E7E561122A29E340E4C5685155DC92F6,Drpepe18,Drpepe18,"Buenos Aires, Argentina",105,0,62,6
04B83416A44C1504CB43D8CFAC9043A7,pbdemelo,pbdemelo,"Madrid, España",552,0,334,6
46F3A515A0EEBDF42FB468FEC4771C23,rominarremis,rominarremis,,96,0,107,6
AD8581931D23A1A0B6351A499C613079,ElRuso85,ElRuso85,"Luis Guillón, Argentina",3,302,2,1
3785A68DC158D540A58C66D672D105B2,isabelb782,isabel b,"Distrito Capital Federal, Argentina",7,737,33,2
49DD89C8BB46B2732549A757A9E756ED,ElviraS485,Elvira S,"San Pedro, California, United States",72,0,60,5
833376B214311B56F6C8F3427EE36EC7,AndreaJota,AndreaJota,"Wilde, Argentina",54,0,26,5
8DB1DA8355375A135B0BEC0C0027A66D,448hernanr,Hernan R,,40,0,61,4
717474E3AD42B84048EE82049353BA56,agostinatirelli,agostinatirelli,"Distrito Capital Federal, Argentina",27,0,12,4
A879986E3864E8A851A2FFD49E772051,delValle79,delValle79,,2,201,1,0
8F2F016A2A74C453ECED48532332160E,760ezequielm,Ezequiel M,"Buenos Aires, Argentina",183,0,144,6
3FB7695DD09334D601B2003CEBCAA5B3,LauraVeronica,LauraVeronica,"Buenos Aires, Argentina",212,0,132,6
3420415128141B387AFE8F627A6D046C,adrianaalliot,adrianaalliot,"Tigre, Argentina",20,0,12,3
CB145211136C1E206BEAA277EDDC814D,Isali63,Isali63,Haedo,24,0,5,4
E7D46EE8DF3DD69EB690080F4D0CBDAD,LIGIAM118,LIGIA M,"Buenos Aires, Argentina",64,0,23,5
E352DADB3F68F74AF60FC7B29BAC2203,ManuelaVido,ManuelaVido,"Buenos Aires, Argentina",44,0,7,4
4F024C2F742E21BC72BE2A8D271CEF9D,monig787,Moni G,,11,0,4,3
22CAC59A7DB22073C1A4983CB54B8758,joyfed,joyfed,"Buenos Aires, Argentina",56,0,39,5
155373F920090730DA36243334A136DE,rodrigopD7601BR,Rodrigo P,,64,0,23,5
F072CA2CB65723C8255EC4435B49089C,fedes354,Fede S,"Buenos Aires, Argentina",32,0,56,4
CF11DDCE6B4E6C406DA065E94B24D561,valita611,valita611,"Buenos Aires, Argentina",103,0,46,6
5ECA0A3E2D4878E60CFE395805FB063C,LourdesD808,Lourdes D,"San Miguel de Tucumán, Argentina",168,0,64,6
915632A8E11F4064BEAB2DFA4E92738A,gabyveroush,gabyveroush,"Ushuaia, Argentina",84,0,38,5
FDD4A311353BDF1A2FFA66314CD2F44A,jairog156,Jairo G,"Río Gallegos, Argentina",2,200,0,0
A2889302304D65080FD81818B41D5DED,Chestela,Chestela,"Buenos Aires, Argentina",156,0,188,6
8061D2AA9530C1DDB145AA999C560C5C,El_Melli,El_Melli,"Buenos Aires, Argentina",1,0,287,6
D841D65E27D2C6E7B2821A04C92857E8,xofernandez,Xoana Maria Ang... F,"Buenos Aires, Argentina",48,0,21,5
C5DADF19907C864971AC81399CEF294A,208marcelor,Marcelo R,"Yerba Buena, Argentina",72,0,65,6
457EA9B66107031FD853589BE1F3AC6D,veolameta,Pablo Maraia,"Distrito Capital Federal, Argentina",26,0,9,4
CDC75CBA619F09814A1A0A3DA13A3254,nellita_anto,Anto Nella,"Distrito Capital Federal, Argentina",118,0,86,6
E1CD0D0BB0773D5FEE65FFF0761FF3E4,digusof,digusof,"Mendoza, Argentina",26,0,28,4
EE6409D967242B981BE47C1D20586895,macristinABaquero,macristinABaquero,"Quito, Ecuador",12,0,1,3
ABCF0DB91D2B6E23D29592A0DD79637D,78julil,Juli L,"Buenos Aires, Argentina",115,0,22,6
8061D2AA9530C1DDB145AA999C560C5C,El_Melli,El_Melli,"Buenos Aires, Argentina",1,0,287,6
986A2413E1EBE0AA11FBA094FAF1D9B4,970marielal,Mariela L,"Buenos Aires, Argentina",13,0,4,3
4052C659E8FBFA67410956ABE7502748,pabli2703,pabli2703,"Buenos Aires, Argentina",104,0,60,6
BE3D42790C44CBE8341B95C06B1B6D5B,757valeb,Vale B,,43,0,19,4
703CDBF8CC6CDA3B19C8CF667FB88673,Lumacajo1981,Lumacajo1981,"Buenos Aires, Argentina",10,0,2,4
B06109A796FD12609371B166FC32CD5C,Nalho,Laura N,"Distrito Capital Federal, Argentina",50,0,4,5
FE73541C5641B869F9675017CF88DBED,38victorial,Victoria L,"Brandsen, Argentina",130,0,47,6
F15E4019F9FD6FA745B41120F2EC7771,martinfernandosubotg,Martin Subotich,"Neuquén, Argentina",81,0,19,5
C21900715564D78230BBEA6A7023D7BB,917gabrielap,Gabriela P,"Buenos Aires, Argentina",87,0,33,6
D7CAFE6EE5A00065EADC29F87D4E94AA,1603EMILIO,1603EMILIO,"La Plata, Argentina",135,0,32,6
36BECAB1EB0039817CB69B6A2AA17102,Aniten2016,Aniten2016,,22,0,5,4
8B871A16071A62BF3C634D1A97912181,414paulia,paula M,"Provincia de Buenos Aires, Argentina",14,0,4,3
A89D050D488DC61D02EA69AABBBFA951,Andrea_Mar64,Andrea_Mar64,"Buenos Aires, Argentina",184,0,66,6
DD38766672285546B751397FD302C4DB,26nadias,Nadia S,,71,0,25,5
AC2FDDA258F803D214D16A34B7BE1195,asar24,asar24,"Buenos Aires, Argentina",132,0,40,6
448C76D5D2F43C58E070DE7DB0219423,99eugeniar,Eugenia R,,33,0,3,5
3665474C19D0E29A334843467B259213,pablod428,Pablo D,"Buenos Aires, Argentina",134,0,80,6
E3350C11643A03D05F416F80AEC725DE,Faltaplancha,Faltaplancha,"Buenos Aires, Argentina",375,0,568,6
D9B65099DB07CBC3E907E55318EF499E,polo332,Marcelo G,"Buenos Aires, Argentina",43,0,22,4
64FFA8902DE95BE0D8F83D6652A5232E,paulasho1,Paula Sho,"Ramos Mejía, Argentina",56,0,20,5
5255BDC8F0EF456A641C8A691C7C4521,26norbertoc,Norberto C,"Buenos Aires, Argentina",83,0,196,5
AC2FDDA258F803D214D16A34B7BE1195,asar24,asar24,"Buenos Aires, Argentina",132,0,40,6
BE57D6928F15065FC27D23B6FF0122F6,NoeliaCoronelS,NoeliaCoronelS,,7,953,3,2
5F3BA58CD238EB94138352097CEDC39E,169nadiam,Nadia M,"Avellaneda, Argentina",26,0,9,4
95E23CA313BB793B0F1B7D2CC2CA27DD,Graceviajera,Graceviajera,"Buenos Aires, Argentina",191,0,83,6
E4120CFF02B42333DE319A4E2D4F67C9,MonsterDenmark,MonsterDenmark,"Naestved, Dinamarca",169,0,93,6
AF6B72017646BAFDE3C5CA1332491BA9,50medinad,Medina D,,3,405,0,1
C62065986F5629BD1295D5438018EB42,leodalmaso1974,Leonardo Dal Maso,"General San Martín, Argentina",10,0,2,3
8D3237911A87C6672ED03DD1E77CE0D9,celestefrg,Celeste,,2,350,0,1
AE66E16972102B014E4E35AF660C1D6C,Jano1409,Jano1409,"Buenos Aires, Argentina",253,0,222,6
C45595343A2154111947B1F9D95C250F,Micaela012,Micaela012,"Monte Grande, Argentina",9,0,3,3
AE66E16972102B014E4E35AF660C1D6C,Jano1409,Jano1409,"Buenos Aires, Argentina",253,0,222,6
CDB4D38C665D0DE8B53506724CCDAF5D,tripinake,Paul C,"Buenos Aires, Argentina",13,0,1,3
A2F73B9D0FE5EE30AC78895AD7D61717,martinoM6838IN,martin o,,21,0,10,3
ACA45FD402ACA7D63E0B4F3C9E8BD537,Jasonny50,Jasonny50,New York - Bronx,3,340,0,1
