restaurant_id,name,num_reviews,latitude,longitude,timezone,location,raw_ranking,ranking_position,ranking_caba,rating,price,price_level,phone,website,email,address,postalcode,image_url,type,url,special_diets,display_hours,traveler_rating_excelente,traveler_rating_muy_bueno,traveler_rating_regular,traveler_rating_malo,traveler_rating_horrible,califications_comida,califications_servicio,califications_calidad_precio,califications_ambiente
17555569,Big Rabbit,17,-34.55831,-58.45045,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.1058595180511475,2592.0,222.0,4.0,,$,+54 11 4786-6463,,,"Calle Juramento 1717, Buenos Aires C1428DNA Argentina",C1428DNA,https://media-cdn.tripadvisor.com/media/photo-o/18/6b/a0/91/big-rabbit.jpg,"['$', 'Café', 'Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d17555569-Reviews-Big_Rabbit-Buenos_Aires_Capital_Federal_District.html,,,4,8,0,1,2,,,,
10026496,Starbucks,12,-34.574066,-58.42493,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.1058216094970703,2594.0,96.0,4.5,,$$ - $$$,,http://www.starbucks.com,,"Avenue Int. Bullrich 345, Buenos Aires 1426 Argentina",1426,https://media-cdn.tripadvisor.com/media/photo-o/0a/85/f5/72/exhibidor-de-productos.jpg,"['$$ - $$$', 'Tentempiés', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d10026496-Reviews-Starbucks-Buenos_Aires_Capital_Federal_District.html,,,5,5,0,0,1,4.5,4.0,4.0,
25395687,La Fonte D'Oro - Palermo,4,-34.58906,-58.41579,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.105458974838257,2603.0,224.0,4.5,,,+54 11 2762-9749,https://lafontedoro.com/,,"Charcas 3601 Esquina Salguero, Frente a Plaza Güemes, Buenos Aires 1425 Argentina",1425,https://media-cdn.tripadvisor.com/media/photo-o/28/96/08/e6/la-fonte-d-oro-barrio.jpg,"['Postres', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25395687-Reviews-La_Fonte_D_Oro_Palermo-Buenos_Aires_Capital_Federal_District.html,,,3,0,1,0,0,,,,
8814461,Starbucks,33,-34.61443,-58.42754,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.105224132537842,2606.0,225.0,3.5,,$$ - $$$,+54 11 5530-7000,http://www.starbucks.com.ar,,"Avenida Rivadavia 4400, Buenos Aires C1184AAN Argentina",C1184AAN,https://media-cdn.tripadvisor.com/media/photo-o/09/d4/61/bc/cafe-caliente-y-frappuchino.jpg,"['$$ - $$$', 'Café', 'Delicatessen', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d8814461-Reviews-Starbucks-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom', 'times': ['08:00 - 23:00']}, {'days': 'lun - jue', 'times': ['07:00 - 23:00']}, {'days': 'vie', 'times': ['07:00 - 03:00']}, {'days': 'sáb', 'times': ['08:00 - 03:00']}]",6,7,12,4,0,3.5,3.5,3.5,
12398957,Café Martínez,27,-34.6087,-58.37635,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.1051025390625,2608.0,226.0,3.5,,$$ - $$$,,http://www.cafemartinez.com/,info@cafemartinez.com.ar,"Avenida de Mayo 699, Buenos Aires C1084AAB Argentina",C1084AAB,https://media-cdn.tripadvisor.com/media/photo-o/13/7f/9c/da/lanche-delicioso-natural.jpg,"['$$ - $$$', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d12398957-Reviews-Cafe_Martinez-Buenos_Aires_Capital_Federal_District.html,,,7,8,2,2,2,3.5,3.5,3.5,
12883185,Donato Cafè,7,-34.57587,-58.43287,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.1044998168945312,2617.0,489.0,4.5,,$$ - $$$,+54 9 11 4773-7375,http://www.facebook.com/Donatocafe/,mjdonatobetti@hotmail.com,"Av. Santa Fe 5201, esquina Dr. E. Ravignani- Barrio Palermo, Buenos Aires C1425BIB Argentina",C1425BIB,https://media-cdn.tripadvisor.com/media/photo-o/1a/86/a8/83/photo3jpg.jpg,"['$$ - $$$', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d12883185-Reviews-Donato_Cafe-Buenos_Aires_Capital_Federal_District.html,,,3,2,0,0,0,,,,
10723822,Starbucks,15,-34.5845,-58.43595,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.104337453842163,2619.0,228.0,4.0,,$$ - $$$,,http://www.starbucks.com.ar/Nuestrastiendas.aspx,,"Calle Honduras 5550, Buenos Aires C1414BND Argentina",C1414BND,https://media-cdn.tripadvisor.com/media/photo-o/29/f8/c9/8b/starbucks-coffee-honduras.jpg,"['$$ - $$$', 'Estadounidense', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d10723822-Reviews-Starbucks-Buenos_Aires_Capital_Federal_District.html,,,3,4,1,1,1,3.5,4.0,3.0,
1225264,Simonetta Cafe,19,-34.590416,-58.40027,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.103787899017334,2631.0,229.0,4.0,,$$ - $$$,+54 11 4825-8423,,,"Av. Pueyrredón 1799, Buenos Aires 1119 Argentina",1119,,"['$$ - $$$', 'Café', 'Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d1225264-Reviews-Simonetta_Cafe-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom', 'times': ['12:00 - 21:00']}, {'days': 'lun - jue', 'times': ['07:00 - 22:00']}, {'days': 'vie - sáb', 'times': ['07:00 - 23:00']}]",3,6,4,0,0,4.5,4.5,4.5,4.0
9720254,Starbucks,20,-34.580387,-58.4275,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.1035573482513428,2634.0,230.0,3.5,,$$ - $$$,0155307000,http://www.starbucks.com.ar/,,"Paraguay 4979 Distrito Arcos, Buenos Aires Argentina",,https://media-cdn.tripadvisor.com/media/photo-o/11/c8/15/e4/photo0jpg.jpg,"['$$ - $$$', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d9720254-Reviews-Starbucks-Buenos_Aires_Capital_Federal_District.html,,,4,3,10,1,0,3.5,3.5,3.0,
12925905,Tienda de Cafe,10,-34.54412,-58.47349,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.1032464504241943,2644.0,231.0,4.0,,,+54 11 4702-0171,http://www.tiendadecafe.com.ar/,,"Avenida San Isidro 4408, Buenos Aires C1429ADS Argentina",C1429ADS,https://media-cdn.tripadvisor.com/media/photo-o/11/d8/35/ec/frente-del-cafe.jpg,['Café'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d12925905-Reviews-Tienda_de_Cafe-Buenos_Aires_Capital_Federal_District.html,,,3,4,3,0,0,,,,
13582337,Lucciano´s Belgrano,26,-34.556667,-58.44769,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.102579355239868,2652.0,99.0,3.5,US$ 2 - US$ 11,$$ - $$$,,http://luccianos.com.ar,info@luccianos.com.ar,"Avenida Del Libertador 6061, Buenos Aires C1428ARD Argentina",C1428ARD,https://media-cdn.tripadvisor.com/media/photo-o/17/23/69/e4/lucciano-s.jpg,"['$$ - $$$', 'Postres']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d13582337-Reviews-Lucciano_s_Belgrano-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom', 'times': ['11:00 - 23:30']}, {'days': 'lun - mié', 'times': ['12:00 - 23:30']}, {'days': 'jue - vie', 'times': ['12:00 - 00:00']}, {'days': 'sáb', 'times': ['11:00 - 00:30']}]",7,8,3,2,2,3.0,3.0,3.0,
12173625,Cafe Bar El Teatro,11,-34.599167,-58.384308,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.1018857955932617,2657.0,233.0,4.0,,$,+54 11 4816-3501,,,"Av Cordoba 1225 C1055AAC CABA, Buenos Aires Argentina",,https://media-cdn.tripadvisor.com/media/photo-o/16/4e/36/5c/cafe-y-restaurante-tradicional.jpg,"['$', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d12173625-Reviews-Cafe_Bar_El_Teatro-Buenos_Aires_Capital_Federal_District.html,,,5,1,4,0,0,4.5,4.5,4.5,
7340912,Le Ble,93,-34.6252,-58.443356,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.1017096042633057,2658.0,234.0,3.5,,$$ - $$$,4432-4914,http://www.leble.com.ar/,valle@leble.com.ar,"Calle Valle 1101, Buenos Aires C1406GTA Argentina",C1406GTA,https://media-cdn.tripadvisor.com/media/photo-o/09/7f/d3/6f/le-ble.jpg,"['$$ - $$$', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d7340912-Reviews-Le_Ble-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom - sáb', 'times': ['08:00 - 20:00']}]",13,37,28,5,10,4.0,3.5,3.0,3.5
23266842,Jinni's Coffee,4,-34.625664,-58.477787,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.1008460521698,2668.0,235.0,4.5,,$$ - $$$,15-2818-4994,http://www.instagram.com/jinnis_coffee,,"Morón 3322 Piso 1, Buenos Aires 1407 Argentina",1407,https://media-cdn.tripadvisor.com/media/photo-o/1c/d2/79/e3/terraza-con-plantas.jpg,"['$$ - $$$', 'Asiática', 'Coreana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d23266842-Reviews-Jinni_s_Coffee-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'lun - sáb', 'times': ['07:30 - 17:00']}]",2,2,0,0,0,,,,
12971293,Las Medialunas del Abuelo,7,-34.60985,-58.386246,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.099508047103882,2681.0,236.0,4.5,,$,+54 11 4381-9783,http://www.lasmedialunasdelabuelo.com/v17/sucursales_caba.html,,"San Jose, 93/99, Buenos Aires 1419 Argentina",1419,https://media-cdn.tripadvisor.com/media/photo-o/18/61/01/81/20190719-085654-largejpg.jpg,"['$', 'Panaderías y confiterías\xa0', 'Café', 'Argentina']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d12971293-Reviews-Las_Medialunas_del_Abuelo-Buenos_Aires_Capital_Federal_District.html,,,3,1,1,0,0,,,,
10695497,Starbucks,13,-34.54717,-58.48595,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0994222164154053,2683.0,237.0,4.0,,$$ - $$$,+54 11 5530-7000,http://www.starbucks.com.ar/store-locator/search/location/Av.%20Meli%C3%A1n%2C%20Buenos%20Aires%2C%20Argentina/detail/147,,"Avenida Melian 4602, Buenos Aires C1430EZT Argentina",C1430EZT,https://media-cdn.tripadvisor.com/media/photo-o/0c/c0/0c/1b/starbucks-i.jpg,"['$$ - $$$', 'Estadounidense', 'Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d10695497-Reviews-Starbucks-Buenos_Aires_Capital_Federal_District.html,,,4,4,5,0,0,3.5,4.0,3.5,
6446730,Teamim,22,-34.608795,-58.429375,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.099180221557617,2685.0,238.0,4.0,,$,+54 11 5114-1555,,,"Avenida Diaz Velez 4431, Buenos Aires C1200AAL Argentina",C1200AAL,https://media-cdn.tripadvisor.com/media/photo-o/08/c8/44/8f/teamim.jpg,"['$', 'Mediterránea', 'Del Medio Oriente', 'Israelí']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d6446730-Reviews-Teamim-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'lun - sáb', 'times': ['11:00 - 15:00']}, {'days': 'mié - vie', 'times': ['17:00 - 22:00']}]",10,4,4,2,1,4.5,4.0,4.0,
12478067,Havanna,17,-34.60339,-58.37765,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0990350246429443,2691.0,239.0,3.5,,$$ - $$$,+54 800-666-1371,https://www.facebook.com/Havanna-Argentina-195394224340082/,,"Avenida Corrientes 777, Buenos Aires C1043AAH Argentina",C1043AAH,https://media-cdn.tripadvisor.com/media/photo-o/15/2f/b7/1f/excelete-cafe-moka.jpg,"['$$ - $$$', 'Postres', 'Café', 'Comida rápida']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d12478067-Reviews-Havanna-Buenos_Aires_Capital_Federal_District.html,,,2,6,4,2,0,4.0,4.0,3.5,
8806145,Chocorisimo,33,-34.61609,-58.43766,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0989763736724854,2693.0,240.0,3.5,,$$ - $$$,+54 11 4903-8131,http://www.chocorisimo.com,,"Avenida Acoyte 200, Buenos Aires C1405BFO Argentina",C1405BFO,https://media-cdn.tripadvisor.com/media/photo-o/0e/00/49/c7/emblema-del-lugar.jpg,"['$$ - $$$', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d8806145-Reviews-Chocorisimo-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom', 'times': ['09:00 - 21:00']}, {'days': 'lun - vie', 'times': ['08:00 - 00:00']}, {'days': 'sáb', 'times': ['08:00 - 01:00']}]",3,21,4,3,2,3.5,3.5,3.0,
12285780,Havanna,7,-34.616127,-58.431236,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.098914623260498,2694.0,241.0,4.5,,$,+54 11 4902-7325,,,"Avenida Rivadavia 4660 Caballito, Buenos Aires C1424CEO Argentina",C1424CEO,https://media-cdn.tripadvisor.com/media/photo-o/0e/e5/9c/85/local.jpg,"['$', 'Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d12285780-Reviews-Havanna-Buenos_Aires_Capital_Federal_District.html,,,3,2,1,0,0,,,,
10051258,Intanto Cafe-Almacen,19,-34.592445,-58.44233,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0987489223480225,2697.0,242.0,4.0,,$$ - $$$,+54 11 4856-0730,https://www.facebook.com/Intanto.cafe,catering@intanto.com.ar,"Juan Ramirez de Velasco 1153, Buenos Aires C1414AQW Argentina",C1414AQW,https://media-cdn.tripadvisor.com/media/photo-o/0d/b8/2d/91/noche-de-pizza-libre.jpg,"['$$ - $$$', 'Cervecería', 'Café', 'Internacional']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d10051258-Reviews-Intanto_Cafe_Almacen-Buenos_Aires_Capital_Federal_District.html,Apto para vegetarianos,,5,9,3,0,1,4.0,4.0,4.5,
10678306,Al Grano Café,9,-34.578377,-58.464607,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.098175287246704,2709.0,243.0,4.0,,$$ - $$$,+54 11 3280-8357,https://www.facebook.com/yovoyalgrano,yovoyalgrano@gmail.com,"Virrey Avilés 3895, Buenos Aires 1427 Argentina",1427,https://media-cdn.tripadvisor.com/media/photo-o/11/53/66/ec/al-grano-espresso-bar.jpg,"['$$ - $$$', 'Café', 'Delicatessen', 'Argentina']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d10678306-Reviews-Al_Grano_Cafe-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom', 'times': ['09:00 - 12:00', '16:00 - 19:00']}, {'days': 'lun - vie', 'times': ['08:00 - 20:00']}, {'days': 'sáb', 'times': ['08:00 - 19:00']}]",2,5,2,0,0,,,,
26037738,Gabos Cakes,3,-34.59698,-58.49893,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.098004102706909,2710.0,244.0,4.5,,,,,,"Cuenca 3590, Buenos Aires Argentina",,https://media-cdn.tripadvisor.com/media/photo-o/29/54/80/4b/caption.jpg,"['Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d26037738-Reviews-Gabos_Cakes-Buenos_Aires_Capital_Federal_District.html,,,2,1,0,0,0,,,,
12981088,Caffe del Doge,11,-34.59632,-58.38274,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.097892999649048,2713.0,245.0,4.0,,$$ - $$$,,http://www.caffedeldoge.com.ar,,"Calle Cerrito 1036, Buenos Aires C1010AAV Argentina",C1010AAV,https://media-cdn.tripadvisor.com/media/photo-o/14/2a/91/00/img-20180816-091836805.jpg,"['$$ - $$$', 'Café', 'Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d12981088-Reviews-Caffe_del_Doge-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'lun - sáb', 'times': ['08:00 - 20:00']}]",4,5,0,0,1,4.5,4.5,4.5,
21286718,Chicama,5,-34.57387,-58.47414,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.097470283508301,2719.0,246.0,4.0,,,+54 11 3299-9873,http://www.instagram.com/chicama.ba/?hl=es-la,,"Calle Donado 1995, Buenos Aires C1430DRK Argentina",C1430DRK,https://media-cdn.tripadvisor.com/media/photo-o/24/61/e3/c9/caption.jpg,[],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d21286718-Reviews-Chicama-Buenos_Aires_Capital_Federal_District.html,,,2,2,1,0,0,,,,
12135813,Río Café Bar,9,-34.60391,-58.43198,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.09641432762146,2730.0,247.0,4.0,,$$ - $$$,+54 11 4865-3957,,,"Sarmiento 4699, y Río de Janeiro-, Buenos Aires C1197 Argentina",C1197,https://media-cdn.tripadvisor.com/media/photo-o/0e/76/e8/60/rio-cafe-bar.jpg,"['$$ - $$$', 'Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d12135813-Reviews-Rio_Cafe_Bar-Buenos_Aires_Capital_Federal_District.html,,,2,4,3,0,0,4.0,4.0,4.5,
8498148,Espresso,30,-34.61256,-58.37205,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.096130132675171,2736.0,248.0,3.5,,$$ - $$$,,http://www.barespresso.com.ar/,,"Avenida Belgrano 402 Esquina Defensa, Buenos Aires C1092AAR Argentina",C1092AAR,https://media-cdn.tripadvisor.com/media/photo-o/11/06/fa/5d/vacio-con-papas-al-vapor.jpg,"['$$ - $$$', 'Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d8498148-Reviews-Espresso-Buenos_Aires_Capital_Federal_District.html,,,2,15,5,0,2,4.0,4.0,3.5,
12165618,Cafe Lidoro,26,-34.57277,-58.48366,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0960495471954346,2737.0,249.0,3.5,,$$ - $$$,,https://www.facebook.com/CafeLidoro/,cafelidoro@hotmail.com,"Calle Monroe 1499, Buenos Aires C1428BKO Argentina",C1428BKO,https://media-cdn.tripadvisor.com/media/photo-o/17/dd/18/ec/img-20190518-wa0100-largejpg.jpg,"['$$ - $$$', 'Café', 'Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d12165618-Reviews-Cafe_Lidoro-Buenos_Aires_Capital_Federal_District.html,,,8,9,2,3,3,4.0,4.0,4.0,
25103944,Dalchemist Coffee & Retail,3,-34.572433,-58.430794,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0950043201446533,2755.0,250.0,4.5,,,+54 11 2549-2864,https://www.instagram.com/madeindalchemist/?hl=es,,"Baez 260 Las Cañitas, Buenos Aires 1426 Argentina",1426,https://media-cdn.tripadvisor.com/media/photo-o/26/c3/46/2f/caption.jpg,"['Café', 'Saludable']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d25103944-Reviews-Dalchemist_Coffee_Retail-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom', 'times': ['09:00 - 22:00']}, {'days': 'mar - mié', 'times': ['09:00 - 20:00']}, {'days': 'jue - sáb', 'times': ['09:00 - 00:00']}]",2,1,0,0,0,,,,
12674402,Carrousel Cakes and Coffee,14,-34.61904,-58.43789,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0937111377716064,2772.0,251.0,3.5,,$,+54 11 5861-8645,https://www.facebook.com/CarrouselCake/,,"Avenida Rivadavia 5108 subsuelo, Buenos Aires C1424CET Argentina",C1424CET,https://media-cdn.tripadvisor.com/media/photo-o/10/19/f3/c4/carrousel-cakes-and-coffee.jpg,"['$', 'Postres', 'Café', 'Argentina']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d12674402-Reviews-Carrousel_Cakes_and_Coffee-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom - jue', 'times': ['10:00 - 21:00']}, {'days': 'vie - sáb', 'times': ['10:00 - 22:00']}]",4,4,4,2,0,,,,
4818303,Punta Cuore,27,-34.613888,-58.390205,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0925936698913574,2786.0,252.0,3.5,,$$ - $$$,+54 11 4951-7328,,,"Solis 404, Buenos Aires C1033AAX Argentina",C1033AAX,https://media-cdn.tripadvisor.com/media/photo-o/0a/89/ab/e6/excelente.jpg,"['$$ - $$$', 'Café', 'Argentina', 'Sudamericana']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d4818303-Reviews-Punta_Cuore-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom - sáb', 'times': ['08:00 - 01:00']}]",0,9,7,2,0,3.5,4.0,3.5,
10266226,Alma,116,-34.58856,-58.41066,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.090543031692505,2816.0,253.0,3.5,,$$ - $$$,,https://www.facebook.com/almabuendiacafe/,,"Avenida Santa Fe 3253 Planta Baja del Shopping Alto Palermo, Local 63, Buenos Aires C1425BGH Argentina",C1425BGH,https://media-cdn.tripadvisor.com/media/photo-o/11/89/1e/c0/alma-buen-dia-cafe.jpg,"['$$ - $$$', 'Francesa', 'Latina', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d10266226-Reviews-Alma-Buenos_Aires_Capital_Federal_District.html,"Apto para vegetarianos, Opciones veganas, Opciones sin gluten",,18,26,12,21,17,3.5,3.5,3.5,
14133264,Caffe Marini,5,-34.60235,-58.37386,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0897328853607178,2835.0,254.0,4.5,,$,+54 11 5425-9152,https://www.facebook.com/CaffeMariniArgentina/,caffemarinibuenosaires@gmail.com,"San Martín 487, Buenos Aires C1004AAI Argentina",C1004AAI,https://media-cdn.tripadvisor.com/media/photo-o/13/16/a1/e6/getlstd-property-photo.jpg,"['$', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d14133264-Reviews-Caffe_Marini-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'lun - vie', 'times': ['08:00 - 17:30']}]",2,2,0,0,0,,,,
23869370,Bee Coffee - Café De Especialidad,6,-34.565704,-58.460857,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0889742374420166,2849.0,255.0,5.0,,,+54 9 11 2387-8414,http://www.instagram.com/beecoffee.ar/,,"Calle Esteban Echeverria 2923, Buenos Aires C1428DSA Argentina",C1428DSA,https://media-cdn.tripadvisor.com/media/photo-o/23/69/6f/71/caption.jpg,['Italiana'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d23869370-Reviews-Bee_Coffee_Cafe_De_Especialidad-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom', 'times': ['16:00 - 20:00']}, {'days': 'lun - sáb', 'times': ['09:00 - 20:00']}]",5,1,0,0,0,,,,
8772567,Havanna,26,-34.60471,-58.45797,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0880184173583984,2864.0,256.0,3.5,,$$ - $$$,,http://www.havanna.com.ar,,"Avenida San Martin 2182, Buenos Aires C1416CRW Argentina",C1416CRW,https://media-cdn.tripadvisor.com/media/photo-o/09/f6/51/13/havanna.jpg,"['$$ - $$$', 'Café', 'Delicatessen']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d8772567-Reviews-Havanna-Buenos_Aires_Capital_Federal_District.html,,,3,13,7,1,1,3.5,3.5,3.0,
14135680,Vonberry Coffee Club,10,-34.58046,-58.43216,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.087366819381714,2874.0,257.0,4.0,,$,+54 11 4038-7000,http://www.vonberry.com,info@vonberry.com,"Fitz roy 2192 Fitz Roy 2192, Buenos Aires 1425 Argentina",1425,https://media-cdn.tripadvisor.com/media/photo-o/13/26/0a/82/vonberry.jpg,['$'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d14135680-Reviews-Vonberry_Coffee_Club-Buenos_Aires_Capital_Federal_District.html,,"[{'days': 'dom - sáb', 'times': ['09:00 - 20:00']}]",7,1,0,1,1,,,,
10332465,Eloisa Coffee Shop,9,-34.80877,-58.25504,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0855278968811035,2900.0,258.0,4.0,,$$ - $$$,,https://www.facebook.com/Eloisa-Coffee-Shop-157298717692296,,"Tte. Gral. Juan Domingo Perón 1900, esquina Riobamba, Buenos Aires C1040AAB Argentina",C1040AAB,https://media-cdn.tripadvisor.com/media/photo-o/0d/6e/a4/20/ensalada-cesar-exqusita.jpg,"['$$ - $$$', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d10332465-Reviews-Eloisa_Coffee_Shop-Buenos_Aires_Capital_Federal_District.html,,,0,8,1,0,0,4.5,3.5,4.0,
14046554,Alma Café Retiro,11,-34.590942,-58.374165,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0854647159576416,2903.0,259.0,3.5,,,,http://www.facebook.com/Alma-Caf%C3%A9-491332167880285/,almabuendiacafe@gmail.com,"Av. Dr. José María Ramos Mejía 1430 Estación de Trenes Retiro, Buenos Aires C1104AJO Argentina",C1104AJO,https://media-cdn.tripadvisor.com/media/photo-o/14/62/c8/f2/photo1jpg.jpg,['Café'],https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d14046554-Reviews-Alma_Cafe_Retiro-Buenos_Aires_Capital_Federal_District.html,,,0,8,0,2,0,,,,
6613379,Okuma Tea House,12,-34.62078,-58.37352,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.0848538875579834,2909.0,260.0,4.0,,$$ - $$$,+54 11 6091-1772,https://www.facebook.com/pages/Okuma-Tea-House/413603985349247,okumahouse@gmail.com,"Calle Humberto Primo 544, Buenos Aires C1103ACL Argentina",C1103ACL,https://media-cdn.tripadvisor.com/media/photo-o/06/c7/89/15/okuma-tea-house.jpg,"['$$ - $$$', 'Japonesa']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d6613379-Reviews-Okuma_Tea_House-Buenos_Aires_Capital_Federal_District.html,,,3,5,2,0,0,4.5,4.5,4.0,
7198774,Bonn Confiteria,14,-34.600227,-58.5104,America/Argentina/Buenos_Aires,"Buenos Aires, Distrito Capital Federal",3.084261178970337,2917.0,261.0,4.0,,$$ - $$$,4503-8348,http://www.facebook.com/bonn.devoto,,"Lincoln 3907 esquina Asuncion , Villa Devoto, Buenos Aires 1419 Argentina",1419,https://media-cdn.tripadvisor.com/media/photo-o/09/be/8f/2a/bonn-confiteria.jpg,"['$$ - $$$', 'Café']",https://www.tripadvisor.com.ar/Restaurant_Review-g312741-d7198774-Reviews-Bonn_Confiteria-Buenos_Aires_Capital_Federal_District.html,,,1,9,4,0,0,4.0,4.0,3.5,
